Sample,Analyte,Element,HT, ,units,rep,1/4/2023,11:33:08
171980-5,1,Be,1,0.000,mg/L,1,1/4/2023,13:08:01
171980-5,1,Ca,1,6.290,mg/L,1,1/4/2023,13:08:01
171980-5,1,Co,1,0.0001,mg/L,1,1/4/2023,13:08:01
171980-5,1,Cr,1,0.0001,mg/L,1,1/4/2023,13:08:01
171980-5,1,Cu,1,0.001,mg/L,1,1/4/2023,13:08:01
171980-5,1,Fe,1,0.292,mg/L,1,1/4/2023,13:08:01
171980-5,1,K,1,0.14,mg/L,1,1/4/2023,13:08:01
171980-5,1,La,1,Uncal,mg/L,1,1/4/2023,13:08:01
171980-5,1,Mg,1,1.15,mg/L,1,1/4/2023,13:08:01
171980-5,1,Mn,1,0.005,mg/L,1,1/4/2023,13:08:01
171980-5,1,Mo,1,0.000,mg/L,1,1/4/2023,13:08:01
171980-5,1,Na,1,2.78,mg/L,1,1/4/2023,13:08:01
171980-5,1,Ni,1,0.002,mg/L,1,1/4/2023,13:08:01
171980-5,1,P,1,-0.001,mg/L,1,1/4/2023,13:08:01
171980-5,1,S,1,0.36,mg/L,1,1/4/2023,13:08:01
171980-5,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:08:01
171980-5,1,Si,1,2.350,mg/L,1,1/4/2023,13:08:01
171980-5,1,Sn,1,0.000,mg/L,1,1/4/2023,13:08:01
171980-5,1,Sr,1,0.01,mg/L,1,1/4/2023,13:08:01
171980-5,1,Ti,1,0.001,mg/L,1,1/4/2023,13:08:01
171980-5,1,V,1,0.000,mg/L,1,1/4/2023,13:08:01
171980-5,1,W,1,0.001,mg/L,1,1/4/2023,13:08:01
171980-5,1,Zn,1,0.0155,mg/L,1,1/4/2023,13:08:01
171981-4,1,Ag,1,0.000,mg/L,1,1/4/2023,13:10:44
171981-4,1,Al,1,0.146,mg/L,1,1/4/2023,13:10:44
171981-4,1,Au,1,Uncal,mg/L,1,1/4/2023,13:10:44
171981-4,1,B,1,0.499,mg/L,1,1/4/2023,13:10:44
171981-4,1,Ba,1,0.0047,mg/L,1,1/4/2023,13:10:44
171981-4,1,Be,1,0.000,mg/L,1,1/4/2023,13:10:44
171981-4,1,Ca,1,7.100,mg/L,1,1/4/2023,13:10:44
171981-4,1,Co,1,0.0002,mg/L,1,1/4/2023,13:10:44
171981-4,1,Cr,1,0.0002,mg/L,1,1/4/2023,13:10:44
171981-4,1,Cu,1,0.042,mg/L,1,1/4/2023,13:10:44
171981-4,1,Fe,1,0.193,mg/L,1,1/4/2023,13:10:44
171981-4,1,K,1,0.15,mg/L,1,1/4/2023,13:10:44
171981-4,1,La,1,Uncal,mg/L,1,1/4/2023,13:10:44
171981-4,1,Mg,1,1.30,mg/L,1,1/4/2023,13:10:44
171981-4,1,Mn,1,0.005,mg/L,1,1/4/2023,13:10:44
171981-4,1,Mo,1,0.000,mg/L,1,1/4/2023,13:10:44
171981-4,1,Na,1,3.58,mg/L,1,1/4/2023,13:10:44
171981-4,1,Ni,1,0.002,mg/L,1,1/4/2023,13:10:44
171981-4,1,P,1,0.002,mg/L,1,1/4/2023,13:10:44
171981-4,1,S,1,0.37,mg/L,1,1/4/2023,13:10:44
171981-4,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:10:44
171981-4,1,Si,1,2.400,mg/L,1,1/4/2023,13:10:44
171981-4,1,Sn,1,0.001,mg/L,1,1/4/2023,13:10:44
171981-4,1,Sr,1,0.02,mg/L,1,1/4/2023,13:10:44
171981-4,1,Ti,1,0.001,mg/L,1,1/4/2023,13:10:44
171981-4,1,V,1,0.000,mg/L,1,1/4/2023,13:10:44
171981-4,1,W,1,0.001,mg/L,1,1/4/2023,13:10:44
171981-4,1,Zn,1,0.0194,mg/L,1,1/4/2023,13:10:44
171980-3,1,Ag,1,0.000,mg/L,1,1/4/2023,13:13:27
171980-3,1,Al,1,0.111,mg/L,1,1/4/2023,13:13:27
171980-3,1,Au,1,Uncal,mg/L,1,1/4/2023,13:13:27
171980-3,1,B,1,0.512,mg/L,1,1/4/2023,13:13:27
171980-3,1,Ba,1,0.1080,mg/L,1,1/4/2023,13:13:27
171980-3,1,Be,1,0.000,mg/L,1,1/4/2023,13:13:27
171980-3,1,Ca,1,8.940,mg/L,1,1/4/2023,13:13:27
171980-3,1,Co,1,0.0002,mg/L,1,1/4/2023,13:13:27
171980-3,1,Cr,1,0.0002,mg/L,1,1/4/2023,13:13:27
171980-3,1,Cu,1,0.097,mg/L,1,1/4/2023,13:13:27
171980-3,1,Fe,1,0.384,mg/L,1,1/4/2023,13:13:27
171980-3,1,K,1,0.14,mg/L,1,1/4/2023,13:13:27
171980-3,1,La,1,Uncal,mg/L,1,1/4/2023,13:13:27
171980-3,1,Mg,1,1.18,mg/L,1,1/4/2023,13:13:27
171980-3,1,Mn,1,0.010,mg/L,1,1/4/2023,13:13:27
171980-3,1,Mo,1,0.000,mg/L,1,1/4/2023,13:13:27
171980-3,1,Na,1,3.15,mg/L,1,1/4/2023,13:13:27
171980-3,1,Ni,1,0.018,mg/L,1,1/4/2023,13:13:27
171980-3,1,P,1,0.000,mg/L,1,1/4/2023,13:13:27
171980-3,1,S,1,0.39,mg/L,1,1/4/2023,13:13:27
171980-3,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:13:27
171980-3,1,Si,1,2.340,mg/L,1,1/4/2023,13:13:27
171980-3,1,Sn,1,0.001,mg/L,1,1/4/2023,13:13:27
171980-3,1,Sr,1,0.02,mg/L,1,1/4/2023,13:13:27
171980-3,1,Ti,1,0.000,mg/L,1,1/4/2023,13:13:27
171980-3,1,V,1,0.000,mg/L,1,1/4/2023,13:13:27
171980-3,1,W,1,0.004,mg/L,1,1/4/2023,13:13:27
171980-3,1,Zn,1,0.0751,mg/L,1,1/4/2023,13:13:27
171980-1,1,Ag,1,0.000,mg/L,1,1/4/2023,13:16:10
171980-1,1,Al,1,0.152,mg/L,1,1/4/2023,13:16:10
171980-1,1,Au,1,Uncal,mg/L,1,1/4/2023,13:16:10
171980-1,1,B,1,0.562,mg/L,1,1/4/2023,13:16:10
171980-1,1,Ba,1,0.1260,mg/L,1,1/4/2023,13:16:10
171980-1,1,Be,1,0.000,mg/L,1,1/4/2023,13:16:10
171980-1,1,Ca,1,7.980,mg/L,1,1/4/2023,13:16:10
171980-1,1,Co,1,0.0003,mg/L,1,1/4/2023,13:16:10
171980-1,1,Cr,1,0.0000,mg/L,1,1/4/2023,13:16:10
171980-1,1,Cu,1,0.150,mg/L,1,1/4/2023,13:16:10
171980-1,1,Fe,1,0.455,mg/L,1,1/4/2023,13:16:10
171980-1,1,K,1,0.15,mg/L,1,1/4/2023,13:16:10
171980-1,1,La,1,Uncal,mg/L,1,1/4/2023,13:16:10
171980-1,1,Mg,1,1.04,mg/L,1,1/4/2023,13:16:10
171980-1,1,Mn,1,0.012,mg/L,1,1/4/2023,13:16:10
171980-1,1,Mo,1,0.000,mg/L,1,1/4/2023,13:16:10
171980-1,1,Na,1,2.76,mg/L,1,1/4/2023,13:16:10
171980-1,1,Ni,1,0.020,mg/L,1,1/4/2023,13:16:10
171980-1,1,P,1,0.002,mg/L,1,1/4/2023,13:16:10
171980-1,1,S,1,0.35,mg/L,1,1/4/2023,13:16:10
171980-1,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:16:10
171980-1,1,Si,1,2.220,mg/L,1,1/4/2023,13:16:10
171980-1,1,Sn,1,0.001,mg/L,1,1/4/2023,13:16:10
171980-1,1,Sr,1,0.02,mg/L,1,1/4/2023,13:16:10
171980-1,1,Ti,1,0.001,mg/L,1,1/4/2023,13:16:10
171980-1,1,V,1,0.000,mg/L,1,1/4/2023,13:16:10
171980-1,1,W,1,0.003,mg/L,1,1/4/2023,13:16:10
171980-1,1,Zn,1,0.0891,mg/L,1,1/4/2023,13:16:10
171979-1,1,Ag,1,0.000,mg/L,1,1/4/2023,13:18:52
171979-1,1,Al,1,0.156,mg/L,1,1/4/2023,13:18:52
171979-1,1,Au,1,Uncal,mg/L,1,1/4/2023,13:18:52
171979-1,1,B,1,0.535,mg/L,1,1/4/2023,13:18:52
171979-1,1,Ba,1,0.0060,mg/L,1,1/4/2023,13:18:52
171979-1,1,Be,1,0.000,mg/L,1,1/4/2023,13:18:52
171979-1,1,Ca,1,6.990,mg/L,1,1/4/2023,13:18:52
171979-1,1,Co,1,0.0003,mg/L,1,1/4/2023,13:18:52
171979-1,1,Cr,1,0.0011,mg/L,1,1/4/2023,13:18:52
171979-1,1,Cu,1,0.049,mg/L,1,1/4/2023,13:18:52
171979-1,1,Fe,1,0.662,mg/L,1,1/4/2023,13:18:52
171979-1,1,K,1,0.19,mg/L,1,1/4/2023,13:18:52
171979-1,1,La,1,Uncal,mg/L,1,1/4/2023,13:18:52
171979-1,1,Mg,1,1.22,mg/L,1,1/4/2023,13:18:52
171979-1,1,Mn,1,0.010,mg/L,1,1/4/2023,13:18:52
171979-1,1,Mo,1,0.000,mg/L,1,1/4/2023,13:18:52
171979-1,1,Na,1,14.40,mg/L,1,1/4/2023,13:18:52
171979-1,1,Ni,1,0.003,mg/L,1,1/4/2023,13:18:52
171979-1,1,P,1,-0.002,mg/L,1,1/4/2023,13:18:52
171979-1,1,S,1,0.33,mg/L,1,1/4/2023,13:18:52
171979-1,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:18:52
171979-1,1,Si,1,2.160,mg/L,1,1/4/2023,13:18:52
171979-1,1,Sn,1,0.003,mg/L,1,1/4/2023,13:18:52
171979-1,1,Sr,1,0.01,mg/L,1,1/4/2023,13:18:52
171979-1,1,Ti,1,0.001,mg/L,1,1/4/2023,13:18:52
171979-1,1,V,1,0.000,mg/L,1,1/4/2023,13:18:52
171979-1,1,W,1,0.002,mg/L,1,1/4/2023,13:18:52
171979-1,1,Zn,1,0.0215,mg/L,1,1/4/2023,13:18:52
171979-4,1,Ag,1,0.000,mg/L,1,1/4/2023,13:21:35
171979-4,1,Al,1,0.159,mg/L,1,1/4/2023,13:21:35
171979-4,1,Au,1,Uncal,mg/L,1,1/4/2023,13:21:35
171979-4,1,B,1,0.524,mg/L,1,1/4/2023,13:21:35
171979-4,1,Ba,1,0.0050,mg/L,1,1/4/2023,13:21:35
171979-4,1,Be,1,0.001,mg/L,1,1/4/2023,13:21:35
171979-4,1,Ca,1,7.010,mg/L,1,1/4/2023,13:21:35
171979-4,1,Co,1,0.0001,mg/L,1,1/4/2023,13:21:35
171979-4,1,Cr,1,0.0010,mg/L,1,1/4/2023,13:21:35
171979-4,1,Cu,1,0.073,mg/L,1,1/4/2023,13:21:35
171979-4,1,Fe,1,0.384,mg/L,1,1/4/2023,13:21:35
171979-4,1,K,1,0.20,mg/L,1,1/4/2023,13:21:35
171979-4,1,La,1,Uncal,mg/L,1,1/4/2023,13:21:35
171979-4,1,Mg,1,1.23,mg/L,1,1/4/2023,13:21:35
171979-4,1,Mn,1,0.009,mg/L,1,1/4/2023,13:21:35
171979-4,1,Mo,1,0.000,mg/L,1,1/4/2023,13:21:35
171979-4,1,Na,1,14.36,mg/L,1,1/4/2023,13:21:35
171979-4,1,Ni,1,0.003,mg/L,1,1/4/2023,13:21:35
171979-4,1,P,1,0.000,mg/L,1,1/4/2023,13:21:35
171979-4,1,S,1,0.32,mg/L,1,1/4/2023,13:21:35
171979-4,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:21:35
171979-4,1,Si,1,2.180,mg/L,1,1/4/2023,13:21:35
171979-4,1,Sn,1,0.002,mg/L,1,1/4/2023,13:21:35
171979-4,1,Sr,1,0.01,mg/L,1,1/4/2023,13:21:35
171979-4,1,Ti,1,0.001,mg/L,1,1/4/2023,13:21:35
171979-4,1,V,1,0.000,mg/L,1,1/4/2023,13:21:35
171979-4,1,W,1,0.002,mg/L,1,1/4/2023,13:21:35
171979-4,1,Zn,1,0.0132,mg/L,1,1/4/2023,13:21:35
171979-3,1,Ag,1,0.000,mg/L,1,1/4/2023,13:24:17
171979-3,1,Al,1,0.138,mg/L,1,1/4/2023,13:24:17
171979-3,1,Au,1,Uncal,mg/L,1,1/4/2023,13:24:17
171979-3,1,B,1,0.428,mg/L,1,1/4/2023,13:24:17
171979-3,1,Ba,1,0.0049,mg/L,1,1/4/2023,13:24:17
171979-3,1,Be,1,0.000,mg/L,1,1/4/2023,13:24:17
171979-3,1,Ca,1,6.420,mg/L,1,1/4/2023,13:24:17
171979-3,1,Co,1,0.0001,mg/L,1,1/4/2023,13:24:17
171979-3,1,Cr,1,0.0009,mg/L,1,1/4/2023,13:24:17
171979-3,1,Cu,1,0.039,mg/L,1,1/4/2023,13:24:17
171979-3,1,Fe,1,0.423,mg/L,1,1/4/2023,13:24:17
171979-3,1,K,1,0.18,mg/L,1,1/4/2023,13:24:17
171979-3,1,La,1,Uncal,mg/L,1,1/4/2023,13:24:17
171979-3,1,Mg,1,1.12,mg/L,1,1/4/2023,13:24:17
171979-3,1,Mn,1,0.008,mg/L,1,1/4/2023,13:24:17
171979-3,1,Mo,1,0.000,mg/L,1,1/4/2023,13:24:17
171979-3,1,Na,1,13.23,mg/L,1,1/4/2023,13:24:17
171979-3,1,Ni,1,0.003,mg/L,1,1/4/2023,13:24:17
171979-3,1,P,1,0.000,mg/L,1,1/4/2023,13:24:17
171979-3,1,S,1,0.30,mg/L,1,1/4/2023,13:24:17
171979-3,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:24:17
171979-3,1,Si,1,1.930,mg/L,1,1/4/2023,13:24:17
171979-3,1,Sn,1,0.002,mg/L,1,1/4/2023,13:24:17
171979-3,1,Sr,1,0.01,mg/L,1,1/4/2023,13:24:17
171979-3,1,Ti,1,0.000,mg/L,1,1/4/2023,13:24:17
171979-3,1,V,1,0.000,mg/L,1,1/4/2023,13:24:17
171979-3,1,W,1,0.001,mg/L,1,1/4/2023,13:24:17
171979-3,1,Zn,1,0.0137,mg/L,1,1/4/2023,13:24:17
171980-2,1,Ag,1,0.000,mg/L,1,1/4/2023,13:27:00
171980-2,1,Al,1,0.101,mg/L,1,1/4/2023,13:27:00
171980-2,1,Au,1,Uncal,mg/L,1,1/4/2023,13:27:00
171980-2,1,B,1,0.453,mg/L,1,1/4/2023,13:27:00
171980-2,1,Ba,1,0.0803,mg/L,1,1/4/2023,13:27:00
171980-2,1,Be,1,0.000,mg/L,1,1/4/2023,13:27:00
171980-2,1,Ca,1,6.890,mg/L,1,1/4/2023,13:27:00
171980-2,1,Co,1,0.0003,mg/L,1,1/4/2023,13:27:00
171980-2,1,Cr,1,0.0001,mg/L,1,1/4/2023,13:27:00
171980-2,1,Cu,1,0.046,mg/L,1,1/4/2023,13:27:00
171980-2,1,Fe,1,0.326,mg/L,1,1/4/2023,13:27:00
171980-2,1,K,1,0.12,mg/L,1,1/4/2023,13:27:00
171980-2,1,La,1,Uncal,mg/L,1,1/4/2023,13:27:00
171980-2,1,Mg,1,0.97,mg/L,1,1/4/2023,13:27:00
171980-2,1,Mn,1,0.010,mg/L,1,1/4/2023,13:27:00
171980-2,1,Mo,1,0.000,mg/L,1,1/4/2023,13:27:00
171980-2,1,Na,1,2.53,mg/L,1,1/4/2023,13:27:00
171980-2,1,Ni,1,0.025,mg/L,1,1/4/2023,13:27:00
171980-2,1,P,1,-0.001,mg/L,1,1/4/2023,13:27:00
171980-2,1,S,1,0.35,mg/L,1,1/4/2023,13:27:00
171980-2,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:27:00
171980-2,1,Si,1,2.020,mg/L,1,1/4/2023,13:27:00
171980-2,1,Sn,1,0.002,mg/L,1,1/4/2023,13:27:00
171980-2,1,Sr,1,0.02,mg/L,1,1/4/2023,13:27:00
171980-2,1,Ti,1,0.000,mg/L,1,1/4/2023,13:27:00
171980-2,1,V,1,0.000,mg/L,1,1/4/2023,13:27:00
171980-2,1,W,1,0.002,mg/L,1,1/4/2023,13:27:00
171980-2,1,Zn,1,0.0756,mg/L,1,1/4/2023,13:27:00
171982-1,1,Ag,1,0.000,mg/L,1,1/4/2023,13:29:43
171982-1,1,Al,1,0.235,mg/L,1,1/4/2023,13:29:43
171982-1,1,Au,1,Uncal,mg/L,1,1/4/2023,13:29:43
171982-1,1,B,1,0.587,mg/L,1,1/4/2023,13:29:43
171982-1,1,Ba,1,0.0055,mg/L,1,1/4/2023,13:29:43
171982-1,1,Be,1,0.000,mg/L,1,1/4/2023,13:29:43
171982-1,1,Ca,1,27.900,mg/L,1,1/4/2023,13:29:43
171982-1,1,Co,1,0.0003,mg/L,1,1/4/2023,13:29:43
171982-1,1,Cr,1,0.0001,mg/L,1,1/4/2023,13:29:43
171982-1,1,Cu,1,0.045,mg/L,1,1/4/2023,13:29:43
171982-1,1,Fe,1,0.232,mg/L,1,1/4/2023,13:29:43
171982-1,1,K,1,0.62,mg/L,1,1/4/2023,13:29:43
171982-1,1,La,1,Uncal,mg/L,1,1/4/2023,13:29:43
171982-1,1,Mg,1,4.40,mg/L,1,1/4/2023,13:29:43
171982-1,1,Mn,1,0.139,mg/L,1,1/4/2023,13:29:43
171982-1,1,Mo,1,0.001,mg/L,1,1/4/2023,13:29:43
171982-1,1,Na,1,6.49,mg/L,1,1/4/2023,13:29:43
171982-1,1,Ni,1,0.001,mg/L,1,1/4/2023,13:29:43
171982-1,1,P,1,0.351,mg/L,1,1/4/2023,13:29:43
171982-1,1,S,1,0.99,mg/L,1,1/4/2023,13:29:43
171982-1,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:29:43
171982-1,1,Si,1,6.530,mg/L,1,1/4/2023,13:29:43
171982-1,1,Sn,1,0.001,mg/L,1,1/4/2023,13:29:43
171982-1,1,Sr,1,0.09,mg/L,1,1/4/2023,13:29:43
171982-1,1,Ti,1,0.004,mg/L,1,1/4/2023,13:29:43
171982-1,1,V,1,0.002,mg/L,1,1/4/2023,13:29:43
171982-1,1,W,1,0.002,mg/L,1,1/4/2023,13:29:43
171982-1,1,Zn,1,0.0261,mg/L,1,1/4/2023,13:29:43
171983-1,1,Ag,1,0.000,mg/L,1,1/4/2023,13:32:25
171983-1,1,Al,1,0.161,mg/L,1,1/4/2023,13:32:25
171983-1,1,Au,1,Uncal,mg/L,1,1/4/2023,13:32:25
171983-1,1,B,1,0.611,mg/L,1,1/4/2023,13:32:25
171983-1,1,Ba,1,0.0041,mg/L,1,1/4/2023,13:32:25
171983-1,1,Be,1,0.000,mg/L,1,1/4/2023,13:32:25
171983-1,1,Ca,1,14.900,mg/L,1,1/4/2023,13:32:25
171983-1,1,Co,1,0.0003,mg/L,1,1/4/2023,13:32:25
171983-1,1,Cr,1,0.0001,mg/L,1,1/4/2023,13:32:25
171983-1,1,Cu,1,0.010,mg/L,1,1/4/2023,13:32:25
171983-1,1,Fe,1,0.335,mg/L,1,1/4/2023,13:32:25
171983-1,1,K,1,0.52,mg/L,1,1/4/2023,13:32:25
171983-1,1,La,1,Uncal,mg/L,1,1/4/2023,13:32:25
171983-1,1,Mg,1,5.36,mg/L,1,1/4/2023,13:32:25
171983-1,1,Mn,1,0.003,mg/L,1,1/4/2023,13:32:25
171983-1,1,Mo,1,0.000,mg/L,1,1/4/2023,13:32:25
171983-1,1,Na,1,8.46,mg/L,1,1/4/2023,13:32:25
171983-1,1,Ni,1,0.000,mg/L,1,1/4/2023,13:32:25
171983-1,1,P,1,-0.005,mg/L,1,1/4/2023,13:32:25
171983-1,1,S,1,0.40,mg/L,1,1/4/2023,13:32:25
171983-1,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:32:25
171983-1,1,Si,1,8.650,mg/L,1,1/4/2023,13:32:25
171983-1,1,Sn,1,0.000,mg/L,1,1/4/2023,13:32:25
171983-1,1,Sr,1,0.07,mg/L,1,1/4/2023,13:32:25
171983-1,1,Ti,1,0.001,mg/L,1,1/4/2023,13:32:25
171983-1,1,V,1,0.001,mg/L,1,1/4/2023,13:32:25
171983-1,1,W,1,0.003,mg/L,1,1/4/2023,13:32:25
171983-1,1,Zn,1,0.0378,mg/L,1,1/4/2023,13:32:25
171979-6,1,Ag,1,0.000,mg/L,1,1/4/2023,13:35:07
171979-6,1,Al,1,0.120,mg/L,1,1/4/2023,13:35:07
171979-6,1,Au,1,Uncal,mg/L,1,1/4/2023,13:35:07
171979-6,1,B,1,0.581,mg/L,1,1/4/2023,13:35:07
171979-6,1,Ba,1,0.0042,mg/L,1,1/4/2023,13:35:07
171979-6,1,Be,1,0.000,mg/L,1,1/4/2023,13:35:07
171979-6,1,Ca,1,6.790,mg/L,1,1/4/2023,13:35:07
171979-6,1,Co,1,0.0004,mg/L,1,1/4/2023,13:35:07
171979-6,1,Cr,1,0.0000,mg/L,1,1/4/2023,13:35:07
171979-6,1,Cu,1,0.056,mg/L,1,1/4/2023,13:35:07
171979-6,1,Fe,1,0.211,mg/L,1,1/4/2023,13:35:07
171979-6,1,K,1,0.13,mg/L,1,1/4/2023,13:35:07
171979-6,1,La,1,Uncal,mg/L,1,1/4/2023,13:35:07
171979-6,1,Mg,1,1.23,mg/L,1,1/4/2023,13:35:07
171979-6,1,Mn,1,0.005,mg/L,1,1/4/2023,13:35:07
171979-6,1,Mo,1,0.000,mg/L,1,1/4/2023,13:35:07
171979-6,1,Na,1,2.92,mg/L,1,1/4/2023,13:35:07
171979-6,1,Ni,1,0.001,mg/L,1,1/4/2023,13:35:07
171979-6,1,P,1,0.000,mg/L,1,1/4/2023,13:35:07
171979-6,1,S,1,0.33,mg/L,1,1/4/2023,13:35:07
171979-6,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:35:07
171979-6,1,Si,1,2.320,mg/L,1,1/4/2023,13:35:07
171979-6,1,Sn,1,0.002,mg/L,1,1/4/2023,13:35:07
171979-6,1,Sr,1,0.01,mg/L,1,1/4/2023,13:35:07
171979-6,1,Ti,1,0.000,mg/L,1,1/4/2023,13:35:07
171979-6,1,V,1,0.000,mg/L,1,1/4/2023,13:35:07
171979-6,1,W,1,0.003,mg/L,1,1/4/2023,13:35:07
171979-6,1,Zn,1,0.0354,mg/L,1,1/4/2023,13:35:07
171981-3,1,Ag,1,0.000,mg/L,1,1/4/2023,13:37:50
171981-3,1,Al,1,0.135,mg/L,1,1/4/2023,13:37:50
171981-3,1,Au,1,Uncal,mg/L,1,1/4/2023,13:37:50
171981-3,1,B,1,0.493,mg/L,1,1/4/2023,13:37:50
171981-3,1,Ba,1,0.0041,mg/L,1,1/4/2023,13:37:50
171981-3,1,Be,1,0.000,mg/L,1,1/4/2023,13:37:50
171981-3,1,Ca,1,6.820,mg/L,1,1/4/2023,13:37:50
171981-3,1,Co,1,0.0001,mg/L,1,1/4/2023,13:37:50
171981-3,1,Cr,1,0.0004,mg/L,1,1/4/2023,13:37:50
171981-3,1,Cu,1,0.039,mg/L,1,1/4/2023,13:37:50
171981-3,1,Fe,1,0.098,mg/L,1,1/4/2023,13:37:50
171981-3,1,K,1,0.14,mg/L,1,1/4/2023,13:37:50
171981-3,1,La,1,Uncal,mg/L,1,1/4/2023,13:37:50
171981-3,1,Mg,1,1.25,mg/L,1,1/4/2023,13:37:50
171981-3,1,Mn,1,0.004,mg/L,1,1/4/2023,13:37:50
171981-3,1,Mo,1,0.000,mg/L,1,1/4/2023,13:37:50
171981-3,1,Na,1,3.50,mg/L,1,1/4/2023,13:37:50
171981-3,1,Ni,1,0.002,mg/L,1,1/4/2023,13:37:50
171981-3,1,P,1,-0.003,mg/L,1,1/4/2023,13:37:50
171981-3,1,S,1,0.34,mg/L,1,1/4/2023,13:37:50
171981-3,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:37:50
171981-3,1,Si,1,2.310,mg/L,1,1/4/2023,13:37:50
171981-3,1,Sn,1,0.001,mg/L,1,1/4/2023,13:37:50
171981-3,1,Sr,1,0.01,mg/L,1,1/4/2023,13:37:50
171981-3,1,Ti,1,0.001,mg/L,1,1/4/2023,13:37:50
171981-3,1,V,1,0.000,mg/L,1,1/4/2023,13:37:50
171981-3,1,W,1,0.002,mg/L,1,1/4/2023,13:37:50
171981-3,1,Zn,1,0.0212,mg/L,1,1/4/2023,13:37:50
171981-5,1,Ag,1,0.000,mg/L,1,1/4/2023,13:40:33
171981-5,1,Al,1,0.145,mg/L,1,1/4/2023,13:40:33
171981-5,1,Au,1,Uncal,mg/L,1,1/4/2023,13:40:33
171981-5,1,B,1,0.510,mg/L,1,1/4/2023,13:40:33
171981-5,1,Ba,1,0.0039,mg/L,1,1/4/2023,13:40:33
171981-5,1,Be,1,0.000,mg/L,1,1/4/2023,13:40:33
171981-5,1,Ca,1,6.240,mg/L,1,1/4/2023,13:40:33
171981-5,1,Co,1,0.0002,mg/L,1,1/4/2023,13:40:33
171981-5,1,Cr,1,0.0005,mg/L,1,1/4/2023,13:40:33
171981-5,1,Cu,1,0.039,mg/L,1,1/4/2023,13:40:33
171981-5,1,Fe,1,0.267,mg/L,1,1/4/2023,13:40:33
171981-5,1,K,1,0.13,mg/L,1,1/4/2023,13:40:33
171981-5,1,La,1,Uncal,mg/L,1,1/4/2023,13:40:33
171981-5,1,Mg,1,1.14,mg/L,1,1/4/2023,13:40:33
171981-5,1,Mn,1,0.005,mg/L,1,1/4/2023,13:40:33
171981-5,1,Mo,1,0.000,mg/L,1,1/4/2023,13:40:33
171981-5,1,Na,1,3.21,mg/L,1,1/4/2023,13:40:33
171981-5,1,Ni,1,0.001,mg/L,1,1/4/2023,13:40:33
171981-5,1,P,1,0.000,mg/L,1,1/4/2023,13:40:33
171981-5,1,S,1,0.32,mg/L,1,1/4/2023,13:40:33
171981-5,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:40:33
171981-5,1,Si,1,2.170,mg/L,1,1/4/2023,13:40:33
171981-5,1,Sn,1,0.002,mg/L,1,1/4/2023,13:40:33
171981-5,1,Sr,1,0.01,mg/L,1,1/4/2023,13:40:33
171981-5,1,Ti,1,0.001,mg/L,1,1/4/2023,13:40:33
171981-5,1,V,1,0.000,mg/L,1,1/4/2023,13:40:33
171981-5,1,W,1,0.001,mg/L,1,1/4/2023,13:40:33
171981-5,1,Zn,1,0.0294,mg/L,1,1/4/2023,13:40:33
171979-5,1,Ag,1,0.000,mg/L,1,1/4/2023,13:43:15
171979-5,1,Al,1,0.132,mg/L,1,1/4/2023,13:43:15
171979-5,1,Au,1,Uncal,mg/L,1,1/4/2023,13:43:15
171979-5,1,B,1,0.535,mg/L,1,1/4/2023,13:43:15
171979-5,1,Ba,1,0.0047,mg/L,1,1/4/2023,13:43:15
171979-5,1,Be,1,0.000,mg/L,1,1/4/2023,13:43:15
171979-5,1,Ca,1,6.800,mg/L,1,1/4/2023,13:43:15
171979-5,1,Co,1,0.0003,mg/L,1,1/4/2023,13:43:15
171979-5,1,Cr,1,0.0008,mg/L,1,1/4/2023,13:43:15
171979-5,1,Cu,1,0.088,mg/L,1,1/4/2023,13:43:15
171979-5,1,Fe,1,0.280,mg/L,1,1/4/2023,13:43:15
171979-5,1,K,1,0.18,mg/L,1,1/4/2023,13:43:15
171979-5,1,La,1,Uncal,mg/L,1,1/4/2023,13:43:15
171979-5,1,Mg,1,1.51,mg/L,1,1/4/2023,13:43:15
171979-5,1,Mn,1,0.008,mg/L,1,1/4/2023,13:43:15
171979-5,1,Mo,1,0.000,mg/L,1,1/4/2023,13:43:15
171979-5,1,Na,1,14.82,mg/L,1,1/4/2023,13:43:15
171979-5,1,Ni,1,0.005,mg/L,1,1/4/2023,13:43:15
171979-5,1,P,1,0.002,mg/L,1,1/4/2023,13:43:15
171979-5,1,S,1,0.33,mg/L,1,1/4/2023,13:43:15
171979-5,1,Sc,1,Uncal,mg/L,1,1/4/2023,13:43:15
171979-5,1,Si,1,1.980,mg/L,1,1/4/2023,13:43:15
171979-5,1,Sn,1,0.002,mg/L,1,1/4/2023,13:43:15
