Sample,Analyte,Element,HT, ,units,rep,1/18/2023,13:49:58
172217-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:27:53
172217-1,1,Ca,1,56.700,mg/L,1,1/18/2023,15:27:53
172217-1,1,Co,1,0.0009,mg/L,1,1/18/2023,15:27:53
172217-1,1,Cr,1,0.0016,mg/L,1,1/18/2023,15:27:53
172217-1,1,Cu,1,0.069,mg/L,1,1/18/2023,15:27:53
172217-1,1,Fe,1,1.940,mg/L,1,1/18/2023,15:27:53
172217-1,1,K,1,0.77,mg/L,1,1/18/2023,15:27:53
172217-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:27:53
172217-1,1,Mg,1,5.63,mg/L,1,1/18/2023,15:27:53
172217-1,1,Mn,1,0.054,mg/L,1,1/18/2023,15:27:53
172217-1,1,Mo,1,0.001,mg/L,1,1/18/2023,15:27:53
172217-1,1,Na,1,4.48,mg/L,1,1/18/2023,15:27:53
172217-1,1,Ni,1,0.003,mg/L,1,1/18/2023,15:27:53
172217-1,1,P,1,0.045,mg/L,1,1/18/2023,15:27:53
172217-1,1,S,1,14.03,mg/L,1,1/18/2023,15:27:53
172217-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:27:53
172217-1,1,Si,1,5.940,mg/L,1,1/18/2023,15:27:53
172217-1,1,Sn,1,0.000,mg/L,1,1/18/2023,15:27:53
172217-1,1,Sr,1,0.08,mg/L,1,1/18/2023,15:27:53
172217-1,1,Ti,1,0.040,mg/L,1,1/18/2023,15:27:53
172217-1,1,V,1,0.004,mg/L,1,1/18/2023,15:27:53
172217-1,1,W,1,0.002,mg/L,1,1/18/2023,15:27:53
172217-1,1,Zn,1,0.3260,mg/L,1,1/18/2023,15:27:53
172216-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:30:37
172216-1,1,Al,1,0.388,mg/L,1,1/18/2023,15:30:37
172216-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:30:37
172216-1,1,B,1,0.613,mg/L,1,1/18/2023,15:30:37
172216-1,1,Ba,1,0.0036,mg/L,1,1/18/2023,15:30:37
172216-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:30:37
172216-1,1,Ca,1,12.200,mg/L,1,1/18/2023,15:30:37
172216-1,1,Co,1,0.0001,mg/L,1,1/18/2023,15:30:37
172216-1,1,Cr,1,0.0006,mg/L,1,1/18/2023,15:30:37
172216-1,1,Cu,1,0.002,mg/L,1,1/18/2023,15:30:37
172216-1,1,Fe,1,0.524,mg/L,1,1/18/2023,15:30:37
172216-1,1,K,1,0.20,mg/L,1,1/18/2023,15:30:37
172216-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:30:37
172216-1,1,Mg,1,3.10,mg/L,1,1/18/2023,15:30:37
172216-1,1,Mn,1,0.018,mg/L,1,1/18/2023,15:30:37
172216-1,1,Mo,1,-0.001,mg/L,1,1/18/2023,15:30:37
172216-1,1,Na,1,3.89,mg/L,1,1/18/2023,15:30:37
172216-1,1,Ni,1,0.001,mg/L,1,1/18/2023,15:30:37
172216-1,1,P,1,0.004,mg/L,1,1/18/2023,15:30:37
172216-1,1,S,1,0.45,mg/L,1,1/18/2023,15:30:37
172216-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:30:37
172216-1,1,Si,1,7.560,mg/L,1,1/18/2023,15:30:37
172216-1,1,Sn,1,0.000,mg/L,1,1/18/2023,15:30:37
172216-1,1,Sr,1,0.02,mg/L,1,1/18/2023,15:30:37
172216-1,1,Ti,1,0.030,mg/L,1,1/18/2023,15:30:37
172216-1,1,V,1,0.002,mg/L,1,1/18/2023,15:30:37
172216-1,1,W,1,-0.001,mg/L,1,1/18/2023,15:30:37
172216-1,1,Zn,1,0.0128,mg/L,1,1/18/2023,15:30:37
172214-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:33:20
172214-1,1,Al,1,0.223,mg/L,1,1/18/2023,15:33:20
172214-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:33:20
172214-1,1,B,1,0.658,mg/L,1,1/18/2023,15:33:20
172214-1,1,Ba,1,0.0309,mg/L,1,1/18/2023,15:33:20
172214-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:33:20
172214-1,1,Ca,1,35.800,mg/L,1,1/18/2023,15:33:20
172214-1,1,Co,1,0.0002,mg/L,1,1/18/2023,15:33:20
172214-1,1,Cr,1,0.0004,mg/L,1,1/18/2023,15:33:20
172214-1,1,Cu,1,1.700,mg/L,1,1/18/2023,15:33:20
172214-1,1,Fe,1,0.516,mg/L,1,1/18/2023,15:33:20
172214-1,1,K,1,1.69,mg/L,1,1/18/2023,15:33:20
172214-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:33:20
172214-1,1,Mg,1,16.54,mg/L,1,1/18/2023,15:33:20
172214-1,1,Mn,1,0.037,mg/L,1,1/18/2023,15:33:20
172214-1,1,Mo,1,0.000,mg/L,1,1/18/2023,15:33:20
172214-1,1,Na,1,35.67,mg/L,1,1/18/2023,15:33:20
172214-1,1,Ni,1,0.019,mg/L,1,1/18/2023,15:33:20
172214-1,1,P,1,0.016,mg/L,1,1/18/2023,15:33:20
172214-1,1,S,1,6.90,mg/L,1,1/18/2023,15:33:20
172214-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:33:20
172214-1,1,Si,1,7.650,mg/L,1,1/18/2023,15:33:20
172214-1,1,Sn,1,-0.001,mg/L,1,1/18/2023,15:33:20
172214-1,1,Sr,1,0.27,mg/L,1,1/18/2023,15:33:20
172214-1,1,Ti,1,0.001,mg/L,1,1/18/2023,15:33:20
172214-1,1,V,1,0.001,mg/L,1,1/18/2023,15:33:20
172214-1,1,W,1,0.030,mg/L,1,1/18/2023,15:33:20
172214-1,1,Zn,1,3.1100,mg/L,1,1/18/2023,15:33:20
171998-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:36:03
171998-1,1,Al,1,0.170,mg/L,1,1/18/2023,15:36:03
171998-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:36:03
171998-1,1,B,1,0.730,mg/L,1,1/18/2023,15:36:03
171998-1,1,Ba,1,0.1950,mg/L,1,1/18/2023,15:36:03
171998-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:36:03
171998-1,1,Ca,1,243.000,mg/L,1,1/18/2023,15:36:03
171998-1,1,Co,1,0.0001,mg/L,1,1/18/2023,15:36:03
171998-1,1,Cr,1,0.0028,mg/L,1,1/18/2023,15:36:03
171998-1,1,Cu,1,0.015,mg/L,1,1/18/2023,15:36:03
171998-1,1,Fe,1,0.022,mg/L,1,1/18/2023,15:36:03
171998-1,1,K,1,####,mg/L,1,1/18/2023,15:36:03
171998-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:36:03
171998-1,1,Mg,1,68.93,mg/L,1,1/18/2023,15:36:03
171998-1,1,Mn,1,0.448,mg/L,1,1/18/2023,15:36:03
171998-1,1,Mo,1,-0.001,mg/L,1,1/18/2023,15:36:03
171998-1,1,Na,1,176.80,mg/L,1,1/18/2023,15:36:03
171998-1,1,Ni,1,0.003,mg/L,1,1/18/2023,15:36:03
171998-1,1,P,1,76.500,mg/L,1,1/18/2023,15:36:03
171998-1,1,S,1,12.33,mg/L,1,1/18/2023,15:36:03
171998-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:36:03
171998-1,1,Si,1,1.270,mg/L,1,1/18/2023,15:36:03
171998-1,1,Sn,1,0.007,mg/L,1,1/18/2023,15:36:03
171998-1,1,Sr,1,0.57,mg/L,1,1/18/2023,15:36:03
171998-1,1,Ti,1,0.000,mg/L,1,1/18/2023,15:36:03
171998-1,1,V,1,0.002,mg/L,1,1/18/2023,15:36:03
171998-1,1,W,1,-0.001,mg/L,1,1/18/2023,15:36:03
171998-1,1,Zn,1,0.0370,mg/L,1,1/18/2023,15:36:03
172230-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:38:45
172230-1,1,Al,1,0.131,mg/L,1,1/18/2023,15:38:45
172230-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:38:45
172230-1,1,B,1,0.629,mg/L,1,1/18/2023,15:38:45
172230-1,1,Ba,1,0.0034,mg/L,1,1/18/2023,15:38:45
172230-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:38:45
172230-1,1,Ca,1,38.500,mg/L,1,1/18/2023,15:38:45
172230-1,1,Co,1,0.0000,mg/L,1,1/18/2023,15:38:45
172230-1,1,Cr,1,-0.0001,mg/L,1,1/18/2023,15:38:45
172230-1,1,Cu,1,0.004,mg/L,1,1/18/2023,15:38:45
172230-1,1,Fe,1,0.199,mg/L,1,1/18/2023,15:38:45
172230-1,1,K,1,0.59,mg/L,1,1/18/2023,15:38:45
172230-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:38:45
172230-1,1,Mg,1,4.92,mg/L,1,1/18/2023,15:38:45
172230-1,1,Mn,1,0.485,mg/L,1,1/18/2023,15:38:45
172230-1,1,Mo,1,0.001,mg/L,1,1/18/2023,15:38:45
172230-1,1,Na,1,56.31,mg/L,1,1/18/2023,15:38:45
172230-1,1,Ni,1,0.000,mg/L,1,1/18/2023,15:38:45
172230-1,1,P,1,0.028,mg/L,1,1/18/2023,15:38:45
172230-1,1,S,1,1.43,mg/L,1,1/18/2023,15:38:45
172230-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:38:45
172230-1,1,Si,1,10.000,mg/L,1,1/18/2023,15:38:45
172230-1,1,Sn,1,-0.001,mg/L,1,1/18/2023,15:38:45
172230-1,1,Sr,1,0.17,mg/L,1,1/18/2023,15:38:45
172230-1,1,Ti,1,0.000,mg/L,1,1/18/2023,15:38:45
172230-1,1,V,1,0.001,mg/L,1,1/18/2023,15:38:45
172230-1,1,W,1,0.000,mg/L,1,1/18/2023,15:38:45
172230-1,1,Zn,1,0.0053,mg/L,1,1/18/2023,15:38:45
172231-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:41:28
172231-1,1,Al,1,0.192,mg/L,1,1/18/2023,15:41:28
172231-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:41:28
172231-1,1,B,1,0.881,mg/L,1,1/18/2023,15:41:28
172231-1,1,Ba,1,0.0006,mg/L,1,1/18/2023,15:41:28
172231-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:41:28
172231-1,1,Ca,1,0.248,mg/L,1,1/18/2023,15:41:28
172231-1,1,Co,1,0.0000,mg/L,1,1/18/2023,15:41:28
172231-1,1,Cr,1,0.0004,mg/L,1,1/18/2023,15:41:28
172231-1,1,Cu,1,0.005,mg/L,1,1/18/2023,15:41:28
172231-1,1,Fe,1,0.126,mg/L,1,1/18/2023,15:41:28
172231-1,1,K,1,0.94,mg/L,1,1/18/2023,15:41:28
172231-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:41:28
172231-1,1,Mg,1,0.02,mg/L,1,1/18/2023,15:41:28
172231-1,1,Mn,1,0.000,mg/L,1,1/18/2023,15:41:28
172231-1,1,Mo,1,0.000,mg/L,1,1/18/2023,15:41:28
172231-1,1,Na,1,156.84,mg/L,1,1/18/2023,15:41:28
172231-1,1,Ni,1,0.000,mg/L,1,1/18/2023,15:41:28
172231-1,1,P,1,-0.002,mg/L,1,1/18/2023,15:41:28
172231-1,1,S,1,6.32,mg/L,1,1/18/2023,15:41:28
172231-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:41:28
172231-1,1,Si,1,6.240,mg/L,1,1/18/2023,15:41:28
172231-1,1,Sn,1,-0.001,mg/L,1,1/18/2023,15:41:28
172231-1,1,Sr,1,0.00,mg/L,1,1/18/2023,15:41:28
172231-1,1,Ti,1,0.001,mg/L,1,1/18/2023,15:41:28
172231-1,1,V,1,0.000,mg/L,1,1/18/2023,15:41:28
172231-1,1,W,1,0.002,mg/L,1,1/18/2023,15:41:28
172231-1,1,Zn,1,0.0239,mg/L,1,1/18/2023,15:41:28
172234-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:44:11
172234-1,1,Al,1,0.265,mg/L,1,1/18/2023,15:44:11
172234-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:44:11
172234-1,1,B,1,0.517,mg/L,1,1/18/2023,15:44:11
172234-1,1,Ba,1,0.0026,mg/L,1,1/18/2023,15:44:11
172234-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:44:11
172234-1,1,Ca,1,13.000,mg/L,1,1/18/2023,15:44:11
172234-1,1,Co,1,0.0001,mg/L,1,1/18/2023,15:44:11
172234-1,1,Cr,1,0.0003,mg/L,1,1/18/2023,15:44:11
172234-1,1,Cu,1,0.190,mg/L,1,1/18/2023,15:44:11
172234-1,1,Fe,1,0.202,mg/L,1,1/18/2023,15:44:11
172234-1,1,K,1,0.39,mg/L,1,1/18/2023,15:44:11
172234-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:44:11
172234-1,1,Mg,1,3.46,mg/L,1,1/18/2023,15:44:11
172234-1,1,Mn,1,0.004,mg/L,1,1/18/2023,15:44:11
172234-1,1,Mo,1,0.000,mg/L,1,1/18/2023,15:44:11
172234-1,1,Na,1,2.68,mg/L,1,1/18/2023,15:44:11
172234-1,1,Ni,1,0.000,mg/L,1,1/18/2023,15:44:11
172234-1,1,P,1,0.007,mg/L,1,1/18/2023,15:44:11
172234-1,1,S,1,0.20,mg/L,1,1/18/2023,15:44:11
172234-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:44:11
172234-1,1,Si,1,7.010,mg/L,1,1/18/2023,15:44:11
172234-1,1,Sn,1,0.000,mg/L,1,1/18/2023,15:44:11
172234-1,1,Sr,1,0.02,mg/L,1,1/18/2023,15:44:11
172234-1,1,Ti,1,0.004,mg/L,1,1/18/2023,15:44:11
172234-1,1,V,1,0.003,mg/L,1,1/18/2023,15:44:11
172234-1,1,W,1,-0.001,mg/L,1,1/18/2023,15:44:11
172234-1,1,Zn,1,0.0254,mg/L,1,1/18/2023,15:44:11
172235-7,1,Ag,1,0.000,mg/L,1,1/18/2023,15:46:54
172235-7,1,Al,1,0.128,mg/L,1,1/18/2023,15:46:54
172235-7,1,Au,1,Uncal,mg/L,1,1/18/2023,15:46:54
172235-7,1,B,1,0.485,mg/L,1,1/18/2023,15:46:54
172235-7,1,Ba,1,0.0033,mg/L,1,1/18/2023,15:46:54
172235-7,1,Be,1,0.000,mg/L,1,1/18/2023,15:46:54
172235-7,1,Ca,1,8.450,mg/L,1,1/18/2023,15:46:54
172235-7,1,Co,1,0.0001,mg/L,1,1/18/2023,15:46:54
172235-7,1,Cr,1,-0.0001,mg/L,1,1/18/2023,15:46:54
172235-7,1,Cu,1,0.003,mg/L,1,1/18/2023,15:46:54
172235-7,1,Fe,1,0.076,mg/L,1,1/18/2023,15:46:54
172235-7,1,K,1,0.15,mg/L,1,1/18/2023,15:46:54
172235-7,1,La,1,Uncal,mg/L,1,1/18/2023,15:46:54
172235-7,1,Mg,1,1.00,mg/L,1,1/18/2023,15:46:54
172235-7,1,Mn,1,0.002,mg/L,1,1/18/2023,15:46:54
172235-7,1,Mo,1,0.000,mg/L,1,1/18/2023,15:46:54
172235-7,1,Na,1,5.64,mg/L,1,1/18/2023,15:46:54
172235-7,1,Ni,1,0.000,mg/L,1,1/18/2023,15:46:54
172235-7,1,P,1,-0.001,mg/L,1,1/18/2023,15:46:54
172235-7,1,S,1,0.31,mg/L,1,1/18/2023,15:46:54
172235-7,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:46:54
172235-7,1,Si,1,2.300,mg/L,1,1/18/2023,15:46:54
172235-7,1,Sn,1,0.000,mg/L,1,1/18/2023,15:46:54
172235-7,1,Sr,1,0.01,mg/L,1,1/18/2023,15:46:54
172235-7,1,Ti,1,0.000,mg/L,1,1/18/2023,15:46:54
172235-7,1,V,1,0.000,mg/L,1,1/18/2023,15:46:54
172235-7,1,W,1,0.000,mg/L,1,1/18/2023,15:46:54
172235-7,1,Zn,1,0.0181,mg/L,1,1/18/2023,15:46:54
172237-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:49:37
172237-1,1,Al,1,0.218,mg/L,1,1/18/2023,15:49:37
172237-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:49:37
172237-1,1,B,1,0.602,mg/L,1,1/18/2023,15:49:37
172237-1,1,Ba,1,0.0133,mg/L,1,1/18/2023,15:49:37
172237-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:49:37
172237-1,1,Ca,1,14.900,mg/L,1,1/18/2023,15:49:37
172237-1,1,Co,1,0.0003,mg/L,1,1/18/2023,15:49:37
172237-1,1,Cr,1,0.0000,mg/L,1,1/18/2023,15:49:37
172237-1,1,Cu,1,0.200,mg/L,1,1/18/2023,15:49:37
172237-1,1,Fe,1,0.051,mg/L,1,1/18/2023,15:49:37
172237-1,1,K,1,0.34,mg/L,1,1/18/2023,15:49:37
172237-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:49:37
172237-1,1,Mg,1,1.94,mg/L,1,1/18/2023,15:49:37
172237-1,1,Mn,1,0.007,mg/L,1,1/18/2023,15:49:37
172237-1,1,Mo,1,0.000,mg/L,1,1/18/2023,15:49:37
172237-1,1,Na,1,5.29,mg/L,1,1/18/2023,15:49:37
172237-1,1,Ni,1,0.000,mg/L,1,1/18/2023,15:49:37
172237-1,1,P,1,-0.002,mg/L,1,1/18/2023,15:49:37
172237-1,1,S,1,2.17,mg/L,1,1/18/2023,15:49:37
172237-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:49:37
172237-1,1,Si,1,5.040,mg/L,1,1/18/2023,15:49:37
172237-1,1,Sn,1,-0.002,mg/L,1,1/18/2023,15:49:37
172237-1,1,Sr,1,0.02,mg/L,1,1/18/2023,15:49:37
172237-1,1,Ti,1,0.000,mg/L,1,1/18/2023,15:49:37
172237-1,1,V,1,0.001,mg/L,1,1/18/2023,15:49:37
172237-1,1,W,1,0.000,mg/L,1,1/18/2023,15:49:37
172237-1,1,Zn,1,0.0264,mg/L,1,1/18/2023,15:49:37
172238-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:52:19
172238-1,1,Al,1,0.130,mg/L,1,1/18/2023,15:52:19
172238-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:52:19
172238-1,1,B,1,0.423,mg/L,1,1/18/2023,15:52:19
172238-1,1,Ba,1,0.0206,mg/L,1,1/18/2023,15:52:19
172238-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:52:19
172238-1,1,Ca,1,43.000,mg/L,1,1/18/2023,15:52:19
172238-1,1,Co,1,-0.0001,mg/L,1,1/18/2023,15:52:19
172238-1,1,Cr,1,0.0001,mg/L,1,1/18/2023,15:52:19
172238-1,1,Cu,1,0.005,mg/L,1,1/18/2023,15:52:19
172238-1,1,Fe,1,0.149,mg/L,1,1/18/2023,15:52:19
172238-1,1,K,1,1.84,mg/L,1,1/18/2023,15:52:19
172238-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:52:19
172238-1,1,Mg,1,16.55,mg/L,1,1/18/2023,15:52:19
172238-1,1,Mn,1,0.072,mg/L,1,1/18/2023,15:52:19
172238-1,1,Mo,1,0.001,mg/L,1,1/18/2023,15:52:19
172238-1,1,Na,1,15.65,mg/L,1,1/18/2023,15:52:19
172238-1,1,Ni,1,0.000,mg/L,1,1/18/2023,15:52:19
172238-1,1,P,1,0.767,mg/L,1,1/18/2023,15:52:19
172238-1,1,S,1,4.31,mg/L,1,1/18/2023,15:52:19
172238-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:52:19
172238-1,1,Si,1,11.700,mg/L,1,1/18/2023,15:52:19
172238-1,1,Sn,1,0.000,mg/L,1,1/18/2023,15:52:19
172238-1,1,Sr,1,0.15,mg/L,1,1/18/2023,15:52:19
172238-1,1,Ti,1,0.000,mg/L,1,1/18/2023,15:52:19
172238-1,1,V,1,0.001,mg/L,1,1/18/2023,15:52:19
172238-1,1,W,1,0.000,mg/L,1,1/18/2023,15:52:19
172238-1,1,Zn,1,0.0090,mg/L,1,1/18/2023,15:52:19
172239-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:55:02
172239-1,1,Al,1,0.104,mg/L,1,1/18/2023,15:55:02
172239-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:55:02
172239-1,1,B,1,0.595,mg/L,1,1/18/2023,15:55:02
172239-1,1,Ba,1,0.0002,mg/L,1,1/18/2023,15:55:02
172239-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:55:02
172239-1,1,Ca,1,0.084,mg/L,1,1/18/2023,15:55:02
172239-1,1,Co,1,-0.0001,mg/L,1,1/18/2023,15:55:02
172239-1,1,Cr,1,0.0002,mg/L,1,1/18/2023,15:55:02
172239-1,1,Cu,1,0.002,mg/L,1,1/18/2023,15:55:02
172239-1,1,Fe,1,0.013,mg/L,1,1/18/2023,15:55:02
172239-1,1,K,1,0.46,mg/L,1,1/18/2023,15:55:02
172239-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:55:02
172239-1,1,Mg,1,0.01,mg/L,1,1/18/2023,15:55:02
172239-1,1,Mn,1,0.018,mg/L,1,1/18/2023,15:55:02
172239-1,1,Mo,1,0.001,mg/L,1,1/18/2023,15:55:02
172239-1,1,Na,1,96.83,mg/L,1,1/18/2023,15:55:02
172239-1,1,Ni,1,0.000,mg/L,1,1/18/2023,15:55:02
172239-1,1,P,1,-0.001,mg/L,1,1/18/2023,15:55:02
172239-1,1,S,1,10.58,mg/L,1,1/18/2023,15:55:02
172239-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:55:02
172239-1,1,Si,1,10.200,mg/L,1,1/18/2023,15:55:02
172239-1,1,Sn,1,-0.001,mg/L,1,1/18/2023,15:55:02
172239-1,1,Sr,1,0.00,mg/L,1,1/18/2023,15:55:02
172239-1,1,Ti,1,0.000,mg/L,1,1/18/2023,15:55:02
172239-1,1,V,1,0.000,mg/L,1,1/18/2023,15:55:02
172239-1,1,W,1,-0.001,mg/L,1,1/18/2023,15:55:02
172239-1,1,Zn,1,0.0051,mg/L,1,1/18/2023,15:55:02
172240-1,1,Ag,1,0.000,mg/L,1,1/18/2023,15:57:45
172240-1,1,Al,1,0.138,mg/L,1,1/18/2023,15:57:45
172240-1,1,Au,1,Uncal,mg/L,1,1/18/2023,15:57:45
172240-1,1,B,1,0.529,mg/L,1,1/18/2023,15:57:45
172240-1,1,Ba,1,0.0117,mg/L,1,1/18/2023,15:57:45
172240-1,1,Be,1,0.000,mg/L,1,1/18/2023,15:57:45
172240-1,1,Ca,1,14.800,mg/L,1,1/18/2023,15:57:45
172240-1,1,Co,1,0.0002,mg/L,1,1/18/2023,15:57:45
172240-1,1,Cr,1,-0.0001,mg/L,1,1/18/2023,15:57:45
172240-1,1,Cu,1,0.020,mg/L,1,1/18/2023,15:57:45
172240-1,1,Fe,1,0.055,mg/L,1,1/18/2023,15:57:45
172240-1,1,K,1,0.90,mg/L,1,1/18/2023,15:57:45
172240-1,1,La,1,Uncal,mg/L,1,1/18/2023,15:57:45
172240-1,1,Mg,1,3.99,mg/L,1,1/18/2023,15:57:45
172240-1,1,Mn,1,-0.001,mg/L,1,1/18/2023,15:57:45
172240-1,1,Mo,1,-0.001,mg/L,1,1/18/2023,15:57:45
172240-1,1,Na,1,20.61,mg/L,1,1/18/2023,15:57:45
172240-1,1,Ni,1,0.000,mg/L,1,1/18/2023,15:57:45
172240-1,1,P,1,0.001,mg/L,1,1/18/2023,15:57:45
172240-1,1,S,1,3.24,mg/L,1,1/18/2023,15:57:45
172240-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,15:57:45
172240-1,1,Si,1,4.260,mg/L,1,1/18/2023,15:57:45
172240-1,1,Sn,1,-0.002,mg/L,1,1/18/2023,15:57:45
172240-1,1,Sr,1,0.08,mg/L,1,1/18/2023,15:57:45
172240-1,1,Ti,1,0.000,mg/L,1,1/18/2023,15:57:45
172240-1,1,V,1,0.001,mg/L,1,1/18/2023,15:57:45
172240-1,1,W,1,0.000,mg/L,1,1/18/2023,15:57:45
172240-1,1,Zn,1,0.0112,mg/L,1,1/18/2023,15:57:45
`172241-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Al,1,0.159,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:00:28
`172241-1,1,B,1,0.504,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Ba,1,0.0596,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Ca,1,62.100,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Co,1,0.0000,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Cr,1,0.0000,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Cu,1,0.021,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Fe,1,0.119,mg/L,1,1/18/2023,16:00:28
`172241-1,1,K,1,0.58,mg/L,1,1/18/2023,16:00:28
`172241-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Mg,1,13.10,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Mn,1,0.457,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Mo,1,0.000,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Na,1,10.68,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Ni,1,0.001,mg/L,1,1/18/2023,16:00:28
`172241-1,1,P,1,0.000,mg/L,1,1/18/2023,16:00:28
`172241-1,1,S,1,4.44,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Si,1,9.100,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Sn,1,0.001,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Sr,1,0.53,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Ti,1,0.000,mg/L,1,1/18/2023,16:00:28
`172241-1,1,V,1,0.002,mg/L,1,1/18/2023,16:00:28
`172241-1,1,W,1,-0.001,mg/L,1,1/18/2023,16:00:28
`172241-1,1,Zn,1,0.0078,mg/L,1,1/18/2023,16:00:28
172242-1,1,Ag,1,0.000,mg/L,1,1/18/2023,16:03:12
172242-1,1,Al,1,0.631,mg/L,1,1/18/2023,16:03:12
172242-1,1,Au,1,Uncal,mg/L,1,1/18/2023,16:03:12
172242-1,1,B,1,0.541,mg/L,1,1/18/2023,16:03:12
172242-1,1,Ba,1,0.0048,mg/L,1,1/18/2023,16:03:12
172242-1,1,Be,1,0.000,mg/L,1,1/18/2023,16:03:12
172242-1,1,Ca,1,12.500,mg/L,1,1/18/2023,16:03:12
172242-1,1,Co,1,0.0003,mg/L,1,1/18/2023,16:03:12
172242-1,1,Cr,1,0.0007,mg/L,1,1/18/2023,16:03:12
172242-1,1,Cu,1,0.051,mg/L,1,1/18/2023,16:03:12
172242-1,1,Fe,1,0.286,mg/L,1,1/18/2023,16:03:12
172242-1,1,K,1,0.87,mg/L,1,1/18/2023,16:03:12
172242-1,1,La,1,Uncal,mg/L,1,1/18/2023,16:03:12
172242-1,1,Mg,1,7.74,mg/L,1,1/18/2023,16:03:12
172242-1,1,Mn,1,0.018,mg/L,1,1/18/2023,16:03:12
172242-1,1,Mo,1,0.000,mg/L,1,1/18/2023,16:03:12
172242-1,1,Na,1,20.99,mg/L,1,1/18/2023,16:03:12
172242-1,1,Ni,1,0.001,mg/L,1,1/18/2023,16:03:12
172242-1,1,P,1,0.008,mg/L,1,1/18/2023,16:03:12
172242-1,1,S,1,2.52,mg/L,1,1/18/2023,16:03:12
172242-1,1,Sc,1,Uncal,mg/L,1,1/18/2023,16:03:12
