Sample,Analyte,Element,HT, ,units,rep,1/9/2022,10:30:26
165747-4,1,Na,1,27.17,mg/L,1,1/9/2022,11:23:18
165747-4,1,Ni,1,-0.004,mg/L,1,1/9/2022,11:23:18
165747-4,1,P,1,36.400,mg/L,1,1/9/2022,11:23:18
165747-4,1,S,1,7.10,mg/L,1,1/9/2022,11:23:18
165747-4,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:23:18
165747-4,1,Si,1,3.140,mg/L,1,1/9/2022,11:23:18
165747-4,1,Sn,1,-0.001,mg/L,1,1/9/2022,11:23:18
165747-4,1,Sr,1,0.06,mg/L,1,1/9/2022,11:23:18
165747-4,1,Ti,1,0.000,mg/L,1,1/9/2022,11:23:18
165747-4,1,V,1,0.001,mg/L,1,1/9/2022,11:23:18
165747-4,1,W,1,0.006,mg/L,1,1/9/2022,11:23:18
165747-4,1,Zn,1,0.0981,mg/L,1,1/9/2022,11:23:18
165747-5,1,Ag,1,0.000,mg/L,1,1/9/2022,11:25:30
165747-5,1,Al,1,1.100,mg/L,1,1/9/2022,11:25:30
165747-5,1,Au,1,Uncal,mg/L,1,1/9/2022,11:25:30
165747-5,1,B,1,0.740,mg/L,1,1/9/2022,11:25:30
165747-5,1,Ba,1,0.0590,mg/L,1,1/9/2022,11:25:30
165747-5,1,Be,1,0.000,mg/L,1,1/9/2022,11:25:30
165747-5,1,Ca,1,24.600,mg/L,1,1/9/2022,11:25:30
165747-5,1,Co,1,0.0007,mg/L,1,1/9/2022,11:25:30
165747-5,1,Cr,1,-0.0058,mg/L,1,1/9/2022,11:25:30
165747-5,1,Cu,1,0.310,mg/L,1,1/9/2022,11:25:30
165747-5,1,Fe,1,2.180,mg/L,1,1/9/2022,11:25:30
165747-5,1,K,1,13.87,mg/L,1,1/9/2022,11:25:30
165747-5,1,La,1,Uncal,mg/L,1,1/9/2022,11:25:30
165747-5,1,Mg,1,14.01,mg/L,1,1/9/2022,11:25:30
165747-5,1,Mn,1,0.074,mg/L,1,1/9/2022,11:25:30
165747-5,1,Mo,1,0.000,mg/L,1,1/9/2022,11:25:30
165747-5,1,Na,1,18.57,mg/L,1,1/9/2022,11:25:30
165747-5,1,Ni,1,0.000,mg/L,1,1/9/2022,11:25:30
165747-5,1,P,1,26.900,mg/L,1,1/9/2022,11:25:30
165747-5,1,S,1,5.71,mg/L,1,1/9/2022,11:25:30
165747-5,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:25:30
165747-5,1,Si,1,4.080,mg/L,1,1/9/2022,11:25:30
165747-5,1,Sn,1,0.004,mg/L,1,1/9/2022,11:25:30
165747-5,1,Sr,1,0.05,mg/L,1,1/9/2022,11:25:30
165747-5,1,Ti,1,0.009,mg/L,1,1/9/2022,11:25:30
165747-5,1,V,1,0.002,mg/L,1,1/9/2022,11:25:30
165747-5,1,W,1,0.020,mg/L,1,1/9/2022,11:25:30
165747-5,1,Zn,1,0.6550,mg/L,1,1/9/2022,11:25:30
165747-6,1,Ag,1,0.000,mg/L,1,1/9/2022,11:27:42
165747-6,1,Al,1,1.180,mg/L,1,1/9/2022,11:27:42
165747-6,1,Au,1,Uncal,mg/L,1,1/9/2022,11:27:42
165747-6,1,B,1,0.785,mg/L,1,1/9/2022,11:27:42
165747-6,1,Ba,1,0.0628,mg/L,1,1/9/2022,11:27:42
165747-6,1,Be,1,0.000,mg/L,1,1/9/2022,11:27:42
165747-6,1,Ca,1,26.000,mg/L,1,1/9/2022,11:27:42
165747-6,1,Co,1,0.0005,mg/L,1,1/9/2022,11:27:42
165747-6,1,Cr,1,-0.0058,mg/L,1,1/9/2022,11:27:42
165747-6,1,Cu,1,0.320,mg/L,1,1/9/2022,11:27:42
165747-6,1,Fe,1,2.270,mg/L,1,1/9/2022,11:27:42
165747-6,1,K,1,14.83,mg/L,1,1/9/2022,11:27:42
165747-6,1,La,1,Uncal,mg/L,1,1/9/2022,11:27:42
165747-6,1,Mg,1,15.09,mg/L,1,1/9/2022,11:27:42
165747-6,1,Mn,1,0.078,mg/L,1,1/9/2022,11:27:42
165747-6,1,Mo,1,0.001,mg/L,1,1/9/2022,11:27:42
165747-6,1,Na,1,19.97,mg/L,1,1/9/2022,11:27:42
165747-6,1,Ni,1,-0.001,mg/L,1,1/9/2022,11:27:42
165747-6,1,P,1,28.600,mg/L,1,1/9/2022,11:27:42
165747-6,1,S,1,5.96,mg/L,1,1/9/2022,11:27:42
165747-6,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:27:42
165747-6,1,Si,1,4.320,mg/L,1,1/9/2022,11:27:42
165747-6,1,Sn,1,0.006,mg/L,1,1/9/2022,11:27:42
165747-6,1,Sr,1,0.05,mg/L,1,1/9/2022,11:27:42
165747-6,1,Ti,1,0.008,mg/L,1,1/9/2022,11:27:42
165747-6,1,V,1,0.002,mg/L,1,1/9/2022,11:27:42
165747-6,1,W,1,0.019,mg/L,1,1/9/2022,11:27:42
165747-6,1,Zn,1,0.5820,mg/L,1,1/9/2022,11:27:42
165738-1,1,Ag,1,0.000,mg/L,1,1/9/2022,11:29:55
165738-1,1,Al,1,0.178,mg/L,1,1/9/2022,11:29:55
165738-1,1,Au,1,Uncal,mg/L,1,1/9/2022,11:29:55
165738-1,1,B,1,0.722,mg/L,1,1/9/2022,11:29:55
165738-1,1,Ba,1,0.0012,mg/L,1,1/9/2022,11:29:55
165738-1,1,Be,1,0.000,mg/L,1,1/9/2022,11:29:55
165738-1,1,Ca,1,0.130,mg/L,1,1/9/2022,11:29:55
165738-1,1,Co,1,0.0000,mg/L,1,1/9/2022,11:29:55
165738-1,1,Cr,1,-0.0098,mg/L,1,1/9/2022,11:29:55
165738-1,1,Cu,1,0.023,mg/L,1,1/9/2022,11:29:55
165738-1,1,Fe,1,0.361,mg/L,1,1/9/2022,11:29:55
165738-1,1,K,1,0.90,mg/L,1,1/9/2022,11:29:55
165738-1,1,La,1,Uncal,mg/L,1,1/9/2022,11:29:55
165738-1,1,Mg,1,0.04,mg/L,1,1/9/2022,11:29:55
165738-1,1,Mn,1,-0.001,mg/L,1,1/9/2022,11:29:55
165738-1,1,Mo,1,0.000,mg/L,1,1/9/2022,11:29:55
165738-1,1,Na,1,61.86,mg/L,1,1/9/2022,11:29:55
165738-1,1,Ni,1,-0.007,mg/L,1,1/9/2022,11:29:55
165738-1,1,P,1,0.089,mg/L,1,1/9/2022,11:29:55
165738-1,1,S,1,1.17,mg/L,1,1/9/2022,11:29:55
165738-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:29:55
165738-1,1,Si,1,8.280,mg/L,1,1/9/2022,11:29:55
165738-1,1,Sn,1,-0.001,mg/L,1,1/9/2022,11:29:55
165738-1,1,Sr,1,0.00,mg/L,1,1/9/2022,11:29:55
165738-1,1,Ti,1,0.000,mg/L,1,1/9/2022,11:29:55
165738-1,1,V,1,0.000,mg/L,1,1/9/2022,11:29:55
165738-1,1,W,1,0.006,mg/L,1,1/9/2022,11:29:55
165738-1,1,Zn,1,0.0170,mg/L,1,1/9/2022,11:29:55
165740-1,1,Ag,1,0.000,mg/L,1,1/9/2022,11:32:08
165740-1,1,Al,1,0.300,mg/L,1,1/9/2022,11:32:08
165740-1,1,Au,1,Uncal,mg/L,1,1/9/2022,11:32:08
165740-1,1,B,1,0.767,mg/L,1,1/9/2022,11:32:08
165740-1,1,Ba,1,0.0106,mg/L,1,1/9/2022,11:32:08
165740-1,1,Be,1,0.000,mg/L,1,1/9/2022,11:32:08
165740-1,1,Ca,1,32.300,mg/L,1,1/9/2022,11:32:08
165740-1,1,Co,1,0.0002,mg/L,1,1/9/2022,11:32:08
165740-1,1,Cr,1,-0.0107,mg/L,1,1/9/2022,11:32:08
165740-1,1,Cu,1,0.010,mg/L,1,1/9/2022,11:32:08
165740-1,1,Fe,1,0.563,mg/L,1,1/9/2022,11:32:08
165740-1,1,K,1,9.16,mg/L,1,1/9/2022,11:32:08
165740-1,1,La,1,Uncal,mg/L,1,1/9/2022,11:32:08
165740-1,1,Mg,1,21.39,mg/L,1,1/9/2022,11:32:08
165740-1,1,Mn,1,0.304,mg/L,1,1/9/2022,11:32:08
165740-1,1,Mo,1,0.001,mg/L,1,1/9/2022,11:32:08
165740-1,1,Na,1,120.30,mg/L,1,1/9/2022,11:32:08
165740-1,1,Ni,1,-0.005,mg/L,1,1/9/2022,11:32:08
165740-1,1,P,1,0.883,mg/L,1,1/9/2022,11:32:08
165740-1,1,S,1,8.80,mg/L,1,1/9/2022,11:32:08
165740-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:32:08
165740-1,1,Si,1,3.590,mg/L,1,1/9/2022,11:32:08
165740-1,1,Sn,1,0.000,mg/L,1,1/9/2022,11:32:08
165740-1,1,Sr,1,0.12,mg/L,1,1/9/2022,11:32:08
165740-1,1,Ti,1,0.003,mg/L,1,1/9/2022,11:32:08
165740-1,1,V,1,0.002,mg/L,1,1/9/2022,11:32:08
165740-1,1,W,1,0.007,mg/L,1,1/9/2022,11:32:08
165740-1,1,Zn,1,0.0459,mg/L,1,1/9/2022,11:32:08
165745-1,1,Ag,1,0.000,mg/L,1,1/9/2022,11:34:20
165745-1,1,Al,1,0.157,mg/L,1,1/9/2022,11:34:20
165745-1,1,Au,1,Uncal,mg/L,1,1/9/2022,11:34:20
165745-1,1,B,1,0.618,mg/L,1,1/9/2022,11:34:20
165745-1,1,Ba,1,0.0047,mg/L,1,1/9/2022,11:34:20
165745-1,1,Be,1,0.000,mg/L,1,1/9/2022,11:34:20
165745-1,1,Ca,1,5.740,mg/L,1,1/9/2022,11:34:20
165745-1,1,Co,1,0.0000,mg/L,1,1/9/2022,11:34:20
165745-1,1,Cr,1,-0.0110,mg/L,1,1/9/2022,11:34:20
165745-1,1,Cu,1,0.022,mg/L,1,1/9/2022,11:34:20
165745-1,1,Fe,1,0.040,mg/L,1,1/9/2022,11:34:20
165745-1,1,K,1,0.26,mg/L,1,1/9/2022,11:34:20
165745-1,1,La,1,Uncal,mg/L,1,1/9/2022,11:34:20
165745-1,1,Mg,1,1.76,mg/L,1,1/9/2022,11:34:20
165745-1,1,Mn,1,0.002,mg/L,1,1/9/2022,11:34:20
165745-1,1,Mo,1,0.000,mg/L,1,1/9/2022,11:34:20
165745-1,1,Na,1,3.44,mg/L,1,1/9/2022,11:34:20
165745-1,1,Ni,1,0.114,mg/L,1,1/9/2022,11:34:20
165745-1,1,P,1,0.002,mg/L,1,1/9/2022,11:34:20
165745-1,1,S,1,0.86,mg/L,1,1/9/2022,11:34:20
165745-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:34:20
165745-1,1,Si,1,3.790,mg/L,1,1/9/2022,11:34:20
165745-1,1,Sn,1,0.000,mg/L,1,1/9/2022,11:34:20
165745-1,1,Sr,1,0.02,mg/L,1,1/9/2022,11:34:20
165745-1,1,Ti,1,0.001,mg/L,1,1/9/2022,11:34:20
165745-1,1,V,1,0.000,mg/L,1,1/9/2022,11:34:20
165745-1,1,W,1,0.007,mg/L,1,1/9/2022,11:34:20
165745-1,1,Zn,1,0.0659,mg/L,1,1/9/2022,11:34:20
165745-2,1,Ag,1,0.000,mg/L,1,1/9/2022,11:36:33
165745-2,1,Al,1,0.173,mg/L,1,1/9/2022,11:36:33
165745-2,1,Au,1,Uncal,mg/L,1,1/9/2022,11:36:33
165745-2,1,B,1,0.659,mg/L,1,1/9/2022,11:36:33
165745-2,1,Ba,1,0.0050,mg/L,1,1/9/2022,11:36:33
165745-2,1,Be,1,0.000,mg/L,1,1/9/2022,11:36:33
165745-2,1,Ca,1,5.600,mg/L,1,1/9/2022,11:36:33
165745-2,1,Co,1,0.0001,mg/L,1,1/9/2022,11:36:33
165745-2,1,Cr,1,-0.0109,mg/L,1,1/9/2022,11:36:33
165745-2,1,Cu,1,0.049,mg/L,1,1/9/2022,11:36:33
165745-2,1,Fe,1,0.029,mg/L,1,1/9/2022,11:36:33
165745-2,1,K,1,0.24,mg/L,1,1/9/2022,11:36:33
165745-2,1,La,1,Uncal,mg/L,1,1/9/2022,11:36:33
165745-2,1,Mg,1,1.76,mg/L,1,1/9/2022,11:36:33
165745-2,1,Mn,1,0.002,mg/L,1,1/9/2022,11:36:33
165745-2,1,Mo,1,0.000,mg/L,1,1/9/2022,11:36:33
165745-2,1,Na,1,2.83,mg/L,1,1/9/2022,11:36:33
165745-2,1,Ni,1,-0.007,mg/L,1,1/9/2022,11:36:33
165745-2,1,P,1,0.001,mg/L,1,1/9/2022,11:36:33
165745-2,1,S,1,0.82,mg/L,1,1/9/2022,11:36:33
165745-2,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:36:33
165745-2,1,Si,1,3.740,mg/L,1,1/9/2022,11:36:33
165745-2,1,Sn,1,-0.001,mg/L,1,1/9/2022,11:36:33
165745-2,1,Sr,1,0.02,mg/L,1,1/9/2022,11:36:33
165745-2,1,Ti,1,0.000,mg/L,1,1/9/2022,11:36:33
165745-2,1,V,1,0.000,mg/L,1,1/9/2022,11:36:33
165745-2,1,W,1,0.003,mg/L,1,1/9/2022,11:36:33
165745-2,1,Zn,1,0.0148,mg/L,1,1/9/2022,11:36:33
165745-3,1,Ag,1,0.000,mg/L,1,1/9/2022,11:38:45
165745-3,1,Al,1,0.140,mg/L,1,1/9/2022,11:38:45
165745-3,1,Au,1,Uncal,mg/L,1,1/9/2022,11:38:45
165745-3,1,B,1,0.596,mg/L,1,1/9/2022,11:38:45
165745-3,1,Ba,1,0.0032,mg/L,1,1/9/2022,11:38:45
165745-3,1,Be,1,0.000,mg/L,1,1/9/2022,11:38:45
165745-3,1,Ca,1,7.200,mg/L,1,1/9/2022,11:38:45
165745-3,1,Co,1,-0.0001,mg/L,1,1/9/2022,11:38:45
165745-3,1,Cr,1,-0.0110,mg/L,1,1/9/2022,11:38:45
165745-3,1,Cu,1,0.001,mg/L,1,1/9/2022,11:38:45
165745-3,1,Fe,1,0.062,mg/L,1,1/9/2022,11:38:45
165745-3,1,K,1,0.33,mg/L,1,1/9/2022,11:38:45
165745-3,1,La,1,Uncal,mg/L,1,1/9/2022,11:38:45
165745-3,1,Mg,1,1.14,mg/L,1,1/9/2022,11:38:45
165745-3,1,Mn,1,0.000,mg/L,1,1/9/2022,11:38:45
165745-3,1,Mo,1,0.000,mg/L,1,1/9/2022,11:38:45
165745-3,1,Na,1,1.98,mg/L,1,1/9/2022,11:38:45
165745-3,1,Ni,1,-0.007,mg/L,1,1/9/2022,11:38:45
165745-3,1,P,1,0.001,mg/L,1,1/9/2022,11:38:45
165745-3,1,S,1,1.83,mg/L,1,1/9/2022,11:38:45
165745-3,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:38:45
165745-3,1,Si,1,3.470,mg/L,1,1/9/2022,11:38:45
165745-3,1,Sn,1,-0.001,mg/L,1,1/9/2022,11:38:45
165745-3,1,Sr,1,0.02,mg/L,1,1/9/2022,11:38:45
165745-3,1,Ti,1,0.000,mg/L,1,1/9/2022,11:38:45
165745-3,1,V,1,0.000,mg/L,1,1/9/2022,11:38:45
165745-3,1,W,1,0.006,mg/L,1,1/9/2022,11:38:45
165745-3,1,Zn,1,0.0059,mg/L,1,1/9/2022,11:38:45
165745-4,1,Ag,1,0.000,mg/L,1,1/9/2022,11:40:57
165745-4,1,Al,1,0.150,mg/L,1,1/9/2022,11:40:57
165745-4,1,Au,1,Uncal,mg/L,1,1/9/2022,11:40:57
165745-4,1,B,1,0.609,mg/L,1,1/9/2022,11:40:57
165745-4,1,Ba,1,0.0025,mg/L,1,1/9/2022,11:40:57
165745-4,1,Be,1,0.000,mg/L,1,1/9/2022,11:40:57
165745-4,1,Ca,1,6.210,mg/L,1,1/9/2022,11:40:57
165745-4,1,Co,1,0.0000,mg/L,1,1/9/2022,11:40:57
165745-4,1,Cr,1,-0.0112,mg/L,1,1/9/2022,11:40:57
165745-4,1,Cu,1,0.002,mg/L,1,1/9/2022,11:40:57
165745-4,1,Fe,1,-0.002,mg/L,1,1/9/2022,11:40:57
165745-4,1,K,1,0.30,mg/L,1,1/9/2022,11:40:57
165745-4,1,La,1,Uncal,mg/L,1,1/9/2022,11:40:57
165745-4,1,Mg,1,1.00,mg/L,1,1/9/2022,11:40:57
165745-4,1,Mn,1,-0.001,mg/L,1,1/9/2022,11:40:57
165745-4,1,Mo,1,0.000,mg/L,1,1/9/2022,11:40:57
165745-4,1,Na,1,1.66,mg/L,1,1/9/2022,11:40:57
165745-4,1,Ni,1,-0.007,mg/L,1,1/9/2022,11:40:57
165745-4,1,P,1,-0.007,mg/L,1,1/9/2022,11:40:57
165745-4,1,S,1,1.61,mg/L,1,1/9/2022,11:40:57
165745-4,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:40:57
165745-4,1,Si,1,3.130,mg/L,1,1/9/2022,11:40:57
165745-4,1,Sn,1,-0.003,mg/L,1,1/9/2022,11:40:57
165745-4,1,Sr,1,0.02,mg/L,1,1/9/2022,11:40:57
165745-4,1,Ti,1,0.000,mg/L,1,1/9/2022,11:40:57
165745-4,1,V,1,0.000,mg/L,1,1/9/2022,11:40:57
165745-4,1,W,1,0.007,mg/L,1,1/9/2022,11:40:57
165745-4,1,Zn,1,0.0039,mg/L,1,1/9/2022,11:40:57
165754-1,1,Ag,1,0.095,mg/L,1,1/9/2022,11:43:09
165754-1,1,Al,1,0.144,mg/L,1,1/9/2022,11:43:09
165754-1,1,Au,1,Uncal,mg/L,1,1/9/2022,11:43:09
165754-1,1,B,1,0.617,mg/L,1,1/9/2022,11:43:09
165754-1,1,Ba,1,0.0047,mg/L,1,1/9/2022,11:43:09
165754-1,1,Be,1,0.000,mg/L,1,1/9/2022,11:43:09
165754-1,1,Ca,1,5.880,mg/L,1,1/9/2022,11:43:09
165754-1,1,Co,1,0.0000,mg/L,1,1/9/2022,11:43:09
165754-1,1,Cr,1,-0.0107,mg/L,1,1/9/2022,11:43:09
165754-1,1,Cu,1,0.280,mg/L,1,1/9/2022,11:43:09
165754-1,1,Fe,1,0.030,mg/L,1,1/9/2022,11:43:09
165754-1,1,K,1,0.12,mg/L,1,1/9/2022,11:43:09
165754-1,1,La,1,Uncal,mg/L,1,1/9/2022,11:43:09
165754-1,1,Mg,1,1.35,mg/L,1,1/9/2022,11:43:09
165754-1,1,Mn,1,0.002,mg/L,1,1/9/2022,11:43:09
165754-1,1,Mo,1,0.000,mg/L,1,1/9/2022,11:43:09
165754-1,1,Na,1,2.19,mg/L,1,1/9/2022,11:43:09
165754-1,1,Ni,1,-0.006,mg/L,1,1/9/2022,11:43:09
165754-1,1,P,1,-0.020,mg/L,1,1/9/2022,11:43:09
165754-1,1,S,1,0.30,mg/L,1,1/9/2022,11:43:09
165754-1,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:43:09
165754-1,1,Si,1,1.920,mg/L,1,1/9/2022,11:43:09
165754-1,1,Sn,1,-0.001,mg/L,1,1/9/2022,11:43:09
165754-1,1,Sr,1,0.01,mg/L,1,1/9/2022,11:43:09
165754-1,1,Ti,1,0.000,mg/L,1,1/9/2022,11:43:09
165754-1,1,V,1,0.000,mg/L,1,1/9/2022,11:43:09
165754-1,1,W,1,0.004,mg/L,1,1/9/2022,11:43:09
165754-1,1,Zn,1,0.0184,mg/L,1,1/9/2022,11:43:09
165754-2,1,Ag,1,0.119,mg/L,1,1/9/2022,11:45:21
165754-2,1,Al,1,0.162,mg/L,1,1/9/2022,11:45:21
165754-2,1,Au,1,Uncal,mg/L,1,1/9/2022,11:45:21
165754-2,1,B,1,0.570,mg/L,1,1/9/2022,11:45:21
165754-2,1,Ba,1,0.0052,mg/L,1,1/9/2022,11:45:21
165754-2,1,Be,1,0.000,mg/L,1,1/9/2022,11:45:21
165754-2,1,Ca,1,6.710,mg/L,1,1/9/2022,11:45:21
165754-2,1,Co,1,-0.0001,mg/L,1,1/9/2022,11:45:21
165754-2,1,Cr,1,-0.0111,mg/L,1,1/9/2022,11:45:21
165754-2,1,Cu,1,1.300,mg/L,1,1/9/2022,11:45:21
165754-2,1,Fe,1,0.146,mg/L,1,1/9/2022,11:45:21
165754-2,1,K,1,0.14,mg/L,1,1/9/2022,11:45:21
165754-2,1,La,1,Uncal,mg/L,1,1/9/2022,11:45:21
165754-2,1,Mg,1,1.57,mg/L,1,1/9/2022,11:45:21
165754-2,1,Mn,1,0.024,mg/L,1,1/9/2022,11:45:21
165754-2,1,Mo,1,0.000,mg/L,1,1/9/2022,11:45:21
165754-2,1,Na,1,2.48,mg/L,1,1/9/2022,11:45:21
165754-2,1,Ni,1,-0.002,mg/L,1,1/9/2022,11:45:21
165754-2,1,P,1,0.018,mg/L,1,1/9/2022,11:45:21
165754-2,1,S,1,0.34,mg/L,1,1/9/2022,11:45:21
165754-2,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:45:21
165754-2,1,Si,1,2.180,mg/L,1,1/9/2022,11:45:21
165754-2,1,Sn,1,-0.001,mg/L,1,1/9/2022,11:45:21
165754-2,1,Sr,1,0.01,mg/L,1,1/9/2022,11:45:21
165754-2,1,Ti,1,0.001,mg/L,1,1/9/2022,11:45:21
165754-2,1,V,1,0.001,mg/L,1,1/9/2022,11:45:21
165754-2,1,W,1,0.006,mg/L,1,1/9/2022,11:45:21
165754-2,1,Zn,1,0.1330,mg/L,1,1/9/2022,11:45:21
165754-3,1,Ag,1,0.084,mg/L,1,1/9/2022,11:47:33
165754-3,1,Al,1,0.152,mg/L,1,1/9/2022,11:47:33
165754-3,1,Au,1,Uncal,mg/L,1,1/9/2022,11:47:33
165754-3,1,B,1,0.629,mg/L,1,1/9/2022,11:47:33
165754-3,1,Ba,1,0.0052,mg/L,1,1/9/2022,11:47:33
165754-3,1,Be,1,0.000,mg/L,1,1/9/2022,11:47:33
165754-3,1,Ca,1,7.050,mg/L,1,1/9/2022,11:47:33
165754-3,1,Co,1,-0.0002,mg/L,1,1/9/2022,11:47:33
165754-3,1,Cr,1,-0.0111,mg/L,1,1/9/2022,11:47:33
165754-3,1,Cu,1,0.380,mg/L,1,1/9/2022,11:47:33
165754-3,1,Fe,1,-0.014,mg/L,1,1/9/2022,11:47:33
165754-3,1,K,1,0.15,mg/L,1,1/9/2022,11:47:33
165754-3,1,La,1,Uncal,mg/L,1,1/9/2022,11:47:33
165754-3,1,Mg,1,1.62,mg/L,1,1/9/2022,11:47:33
165754-3,1,Mn,1,0.002,mg/L,1,1/9/2022,11:47:33
165754-3,1,Mo,1,0.000,mg/L,1,1/9/2022,11:47:33
165754-3,1,Na,1,2.82,mg/L,1,1/9/2022,11:47:33
165754-3,1,Ni,1,-0.006,mg/L,1,1/9/2022,11:47:33
165754-3,1,P,1,-0.020,mg/L,1,1/9/2022,11:47:33
165754-3,1,S,1,0.36,mg/L,1,1/9/2022,11:47:33
165754-3,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:47:33
165754-3,1,Si,1,2.330,mg/L,1,1/9/2022,11:47:33
165754-3,1,Sn,1,-0.001,mg/L,1,1/9/2022,11:47:33
165754-3,1,Sr,1,0.01,mg/L,1,1/9/2022,11:47:33
165754-3,1,Ti,1,0.000,mg/L,1,1/9/2022,11:47:33
165754-3,1,V,1,0.000,mg/L,1,1/9/2022,11:47:33
165754-3,1,W,1,0.008,mg/L,1,1/9/2022,11:47:33
165754-3,1,Zn,1,0.0791,mg/L,1,1/9/2022,11:47:33
165754-4,1,Ag,1,0.125,mg/L,1,1/9/2022,11:49:45
165754-4,1,Al,1,0.167,mg/L,1,1/9/2022,11:49:45
165754-4,1,Au,1,Uncal,mg/L,1,1/9/2022,11:49:45
165754-4,1,B,1,0.651,mg/L,1,1/9/2022,11:49:45
165754-4,1,Ba,1,0.0050,mg/L,1,1/9/2022,11:49:45
165754-4,1,Be,1,0.000,mg/L,1,1/9/2022,11:49:45
165754-4,1,Ca,1,6.720,mg/L,1,1/9/2022,11:49:45
165754-4,1,Co,1,-0.0001,mg/L,1,1/9/2022,11:49:45
165754-4,1,Cr,1,-0.0106,mg/L,1,1/9/2022,11:49:45
165754-4,1,Cu,1,0.900,mg/L,1,1/9/2022,11:49:45
165754-4,1,Fe,1,0.070,mg/L,1,1/9/2022,11:49:45
165754-4,1,K,1,0.15,mg/L,1,1/9/2022,11:49:45
165754-4,1,La,1,Uncal,mg/L,1,1/9/2022,11:49:45
165754-4,1,Mg,1,1.56,mg/L,1,1/9/2022,11:49:45
165754-4,1,Mn,1,0.014,mg/L,1,1/9/2022,11:49:45
165754-4,1,Mo,1,0.000,mg/L,1,1/9/2022,11:49:45
165754-4,1,Na,1,2.68,mg/L,1,1/9/2022,11:49:45
165754-4,1,Ni,1,0.000,mg/L,1,1/9/2022,11:49:45
165754-4,1,P,1,0.010,mg/L,1,1/9/2022,11:49:45
165754-4,1,S,1,0.35,mg/L,1,1/9/2022,11:49:45
165754-4,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:49:45
165754-4,1,Si,1,2.260,mg/L,1,1/9/2022,11:49:45
165754-4,1,Sn,1,0.000,mg/L,1,1/9/2022,11:49:45
165754-4,1,Sr,1,0.01,mg/L,1,1/9/2022,11:49:45
165754-4,1,Ti,1,0.001,mg/L,1,1/9/2022,11:49:45
165754-4,1,V,1,0.000,mg/L,1,1/9/2022,11:49:45
165754-4,1,W,1,0.009,mg/L,1,1/9/2022,11:49:45
165754-4,1,Zn,1,0.0566,mg/L,1,1/9/2022,11:49:45
165749-5,1,Ag,1,0.000,mg/L,1,1/9/2022,11:51:58
165749-5,1,Al,1,0.167,mg/L,1,1/9/2022,11:51:58
165749-5,1,Au,1,Uncal,mg/L,1,1/9/2022,11:51:58
165749-5,1,B,1,0.640,mg/L,1,1/9/2022,11:51:58
165749-5,1,Ba,1,0.0282,mg/L,1,1/9/2022,11:51:58
165749-5,1,Be,1,0.000,mg/L,1,1/9/2022,11:51:58
165749-5,1,Ca,1,31.400,mg/L,1,1/9/2022,11:51:58
165749-5,1,Co,1,-0.0002,mg/L,1,1/9/2022,11:51:58
165749-5,1,Cr,1,-0.0113,mg/L,1,1/9/2022,11:51:58
165749-5,1,Cu,1,0.001,mg/L,1,1/9/2022,11:51:58
165749-5,1,Fe,1,0.029,mg/L,1,1/9/2022,11:51:58
165749-5,1,K,1,0.97,mg/L,1,1/9/2022,11:51:58
165749-5,1,La,1,Uncal,mg/L,1,1/9/2022,11:51:58
165749-5,1,Mg,1,9.66,mg/L,1,1/9/2022,11:51:58
165749-5,1,Mn,1,0.029,mg/L,1,1/9/2022,11:51:58
165749-5,1,Mo,1,0.002,mg/L,1,1/9/2022,11:51:58
165749-5,1,Na,1,2.66,mg/L,1,1/9/2022,11:51:58
165749-5,1,Ni,1,-0.007,mg/L,1,1/9/2022,11:51:58
165749-5,1,P,1,0.007,mg/L,1,1/9/2022,11:51:58
165749-5,1,S,1,0.30,mg/L,1,1/9/2022,11:51:58
165749-5,1,Sc,1,Uncal,mg/L,1,1/9/2022,11:51:58
165749-5,1,Si,1,4.020,mg/L,1,1/9/2022,11:51:58
165749-5,1,Sn,1,0.000,mg/L,1,1/9/2022,11:51:58
165749-5,1,Sr,1,0.04,mg/L,1,1/9/2022,11:51:58
165749-5,1,Ti,1,0.000,mg/L,1,1/9/2022,11:51:58
165749-5,1,V,1,0.001,mg/L,1,1/9/2022,11:51:58
165749-5,1,W,1,0.006,mg/L,1,1/9/2022,11:51:58
165749-5,1,Zn,1,0.0092,mg/L,1,1/9/2022,11:51:58
165749-11,1,Ag,1,0.000,mg/L,1,1/9/2022,11:54:10
165749-11,1,Al,1,0.148,mg/L,1,1/9/2022,11:54:10
165749-11,1,Au,1,Uncal,mg/L,1,1/9/2022,11:54:10
165749-11,1,B,1,0.599,mg/L,1,1/9/2022,11:54:10
165749-11,1,Ba,1,0.0877,mg/L,1,1/9/2022,11:54:10
